#Parameters = {xtest=0; xsource=8; ncells=15; sigmaz=10; wakelength=10000}
#"s / mm"	"X (2) [Real Part / V/pC]"
#-----------------------------------
175.10000951637	0.060246476599042
175.40839912567	0.061852314312249
175.71678873497	0.063305594817435
176.02517834427	0.064603512606467
176.33356795358	0.065743656776566
176.64195756288	0.066724015887476
176.95034717218	0.067542980585972
177.25873678148	0.068199344251534
177.56712639078	0.068692302990313
177.87551600008	0.069021455143649
178.18390560939	0.069186800132222
178.49229521869	0.069188737075837
178.80068482799	0.069028063220740
179.10907443729	0.068705971860060
179.41746404659	0.068224049254181
179.72585365590	0.067584269766314
180.03424326520	0.066788989312401
180.34263287450	0.065840936798518
180.65102248380	0.064743203845920
180.95941209310	0.063499233550940
181.26780170240	0.062112808344331
181.57619131171	0.060588037867562
181.88458092101	0.058929346852558
182.19297053031	0.057141463166286
182.50136013961	0.055229405850593
182.80974974891	0.053198472802689
183.11813935822	0.051054227606113
183.42652896752	0.048802484603022
183.73491857682	0.046449292548190
184.04330818612	0.044000917108255
184.35169779542	0.041463822273084
184.66008740472	0.038844651057056
184.96847701403	0.036150205840409
185.27686662333	0.033387429440585
185.58525623263	0.030563386803678
185.89364584193	0.027685247052322
186.20203545123	0.024760266479240
186.51042506054	0.021795771440675
186.81881466984	0.018799140900720
187.12720427914	0.015777788868208
187.43559388844	0.012739146014767
187.74398349774	0.0096906409135077
188.05237310704	0.0066396810166052
188.36076271635	0.0035936332465084
188.66915232565	0.00055980539083788
188.97754193495	-0.0024545717850464
189.28593154425	-0.0054423620253645
189.59432115355	-0.0083965402502250
189.90271076285	-0.011310208635154
190.21110037216	-0.014176612179736
190.51948998146	-0.016989154006723
190.82787959076	-0.019741410610705
191.13626920006	-0.022427146750408
191.44465880936	-0.025040329682636
191.75304841867	-0.027575142786702
192.06143802797	-0.030025998351273
192.36982763727	-0.032387549134012
192.67821724657	-0.034654699008533
192.98660685587	-0.036822612825945
193.29499646517	-0.038886725594473
193.60338607448	-0.040842751366743
193.91177568378	-0.042686691972577
194.22016529308	-0.044414845701002
194.52855490238	-0.046023815308328
194.83694451168	-0.047510515306115
195.14533412099	-0.048872178381883
195.45372373029	-0.050106360356287
195.76211333959	-0.051210943573729
196.07050294889	-0.052184138728375
196.37889255819	-0.053024485750960
196.68728216749	-0.053730853793102
196.99567177680	-0.054302440532641
197.30406138610	-0.054738771429374
197.61245099540	-0.055039698692807
197.92084060470	-0.055205399876870
198.22923021400	-0.055236376259699
198.53761982331	-0.055133450564858
198.84600943261	-0.054897763631879
199.15439904191	-0.054530769901854
199.46278865121	-0.054034231807057
199.77117826051	-0.053410213177084
200.07956786981	-0.052661071584281
200.38795747912	-0.051789449512131
200.69634708842	-0.050798265087793
201.00473669772	-0.049690702742213
201.31312630702	-0.048470203321592
201.62151591632	-0.047140454029918
201.92990552563	-0.045705378048052
202.23829513493	-0.044169123743794
202.54668474423	-0.042536053521790
202.85507435353	-0.040810731915937
203.16346396283	-0.038997913088601
203.47185357213	-0.037102527990749
203.78024318144	-0.035129671064793
204.08863279074	-0.033084586599390
204.39702240004	-0.030972655064893
204.70541200934	-0.028799379456772
205.01380161864	-0.026570371389103
205.32219122795	-0.024291336962390
205.63058083725	-0.021968062540798
205.93897044655	-0.019606400490076
206.24736005585	-0.017212254545229
206.55574966515	-0.014791564965852
206.86413927445	-0.012350293899461
207.17252888376	-0.0098944108537746
207.48091849306	-0.0074298782966024
207.78930810236	-0.0049626373318416
208.09769771166	-0.0024985938543401
208.40608732096	-4.3605237683088e-05
208.71447693026	0.0023965330782599
209.02286653957	0.0048161007659720
209.33125614887	0.0072094652531090
209.63964575817	0.0095710942436967
209.94803536747	0.011895568062227
210.25642497677	0.014177591633650
210.56481458608	0.016412006164055
210.87320419538	0.018593800357333
211.18159380468	0.020718121276799
211.48998341398	0.022780284886332
211.79837302328	0.024775786011891
212.10676263258	0.026700307918735
212.41515224189	0.028549731226471
212.72354185119	0.030320142030246
213.03193146049	0.032007839449785
213.34032106979	0.033609342382288
213.64871067909	0.035121395420964
213.95710028840	0.036540974429558
214.26548989770	0.037865291633079
214.57387950700	0.039091800178316
214.88226911630	0.040218198379109
215.19065872560	0.041242434077461
215.49904833490	0.042162708562539
215.80743794421	0.042977479557413
216.11582755351	0.043685463827761
216.42421716281	0.044285638949626
216.73260677211	0.044777244150869
217.04099638141	0.045159780152811
217.34938599072	0.045433008017366
217.65777560002	0.045596947632746
217.96616520932	0.045651875679844
218.27455481862	0.045598323039899
218.58294442792	0.045437072017334
218.89133403722	0.045169153138128
219.19972364653	0.044795841503646
219.50811325583	0.044318652695681
219.81650286513	0.043739337936982
220.12489247443	0.043059878528569
220.43328208373	0.042282479976268
220.74167169304	0.041409565788545
221.05006130234	0.040443771001769
221.35845091164	0.039387935370097
221.66684052094	0.038245096223165
221.97523013024	0.037018481266318
222.28361973954	0.035711500690124
222.59200934885	0.034327738533448
222.90039895815	0.032870943307145
223.20878856745	0.031345017653834
223.51717817675	0.029754007592146
223.82556778605	0.028102091408587
224.13395739536	0.026393568381144
224.44234700466	0.024632847877224
224.75073661396	0.022824438872705
225.05912622326	0.020972940130129
225.36751583256	0.019083030720425
225.67590544186	0.017159460537964
225.98429505117	0.015207040501680
226.29268466047	0.013230631716670
226.60107426977	0.011235133599668
226.90946387907	0.0092254711837687
227.21785348837	0.0072065816831408
227.52624309768	0.0051834006517529
227.83463270698	0.0031608483937215
228.14302231628	0.0011438174524331
228.45141192558	-0.00086283851628688
228.75980153488	-0.0028543148280035
229.06819114418	-0.0048258649687205
229.37658075349	-0.0067728092024564
229.68497036279	-0.0086905431572550
229.99335997209	-0.010574547138340
230.30174958139	-0.012420396570679
230.61013919069	-0.014223773466153
230.91852879999	-0.015980478742794
231.22691840930	-0.017686444617179
231.53530801860	-0.019337746459896
231.84369762790	-0.020930613585297
232.15208723720	-0.022461438335444
232.46047684650	-0.023926783449482
232.76886645581	-0.025323387915772
233.07725606511	-0.026648171726914
233.38564567441	-0.027898240339786
233.69403528371	-0.029070889329965
234.00242489301	-0.030163609840392
234.31081450231	-0.031174094710146
234.61920411162	-0.032100244953725
234.92759372092	-0.032940176724319
235.23598333022	-0.033692227967100
235.54437293952	-0.034354963989855
235.85276254882	-0.034927181664924
236.16115215813	-0.035407912005242
236.46954176743	-0.035796421269290
236.77793137673	-0.036092210632168
237.08632098603	-0.036295014708490
237.39471059533	-0.036404799454705
237.70310020463	-0.036421759947556
238.01148981394	-0.036346318523665
238.31987942324	-0.036179123155288
238.62826903254	-0.035921046004332
238.93665864184	-0.035573182282817
239.24504825114	-0.035136849051504
239.55343786045	-0.034613583278678
239.86182746975	-0.034005138792666
240.17021707905	-0.033313481989429
240.47860668835	-0.032540786106356
240.78699629765	-0.031689423931761
241.09538590695	-0.030761959095918
241.40377551626	-0.029761136677937
241.71216512556	-0.028689873469996
242.02055473486	-0.027551248232661
242.32894434416	-0.026348492628267
242.63733395346	-0.025084982756722
242.94572356277	-0.023764231549953
243.25411317207	-0.022389881544232
243.56250278137	-0.020965697410527
243.87089239067	-0.019495557907880
244.17928199997	-0.017983446534003
244.48767160927	-0.016433440945591
244.79606121858	-0.014849700811829
245.10445082788	-0.013236454314596
245.41284043718	-0.011597984241912
245.72123004648	-0.0099386141272875
246.02961965578	-0.0082626951879000
246.33800926509	-0.0065745943921674
246.64639887439	-0.0048786837552075
246.95478848369	-0.0031793307879797
247.26317809299	-0.0014808894387171
247.57156770229	0.00021230903976353
247.87995731159	0.0018959659526257
248.18834692090	0.0035658260614706
248.49673653020	0.0052176896566538
248.80512613950	0.0068474254160496
249.11351574880	0.0084509835247494
249.42190535810	0.010024408239566
249.73029496741	0.011563849097554
250.03868457671	0.013065570673499
250.34707418601	0.014525960773412
250.65546379531	0.015941537300488
250.96385340461	0.017308954275211
251.27224301391	0.018625007827122
251.58063262322	0.019886642856264
251.88902223252	0.021090960673672
252.19741184182	0.022235227291550
252.50580145112	0.023316881908383
252.81419106042	0.024333545271512
253.12258066972	0.025283026885310
253.43097027903	0.026163330564509
253.73935988833	0.026972658128053
254.04774949763	0.027709411148716
254.35613910693	0.028372191504523
254.66452871623	0.028959801147864
254.97291832554	0.029471241763011
255.28130793484	0.029905714983939
255.58969754414	0.030262623385323
255.89808715344	0.030541572135384
256.20647676274	0.030742370781244
256.51486637204	0.030865034666313
256.82325598135	0.030909785371734
257.13164559065	0.030877049723528
257.44003519995	0.030767457174558
257.74842480925	0.030581835583051
258.05681441855	0.030321205692052
258.36520402786	0.029986774847205
258.67359363716	0.029579930434225
258.98198324646	0.029102233528331
259.29037285576	0.028555412933862
259.59876246506	0.027941359461857
259.90715207436	0.027262120571060
260.21554168367	0.026519894934647
260.52393129297	0.025717026647525
260.83232090227	0.024855998923585
261.14071051157	0.023939427026124
261.44910012087	0.022970050463535
261.75748973018	0.021950724506005
262.06587933948	0.020884411306490
262.37426894878	0.019774170728528
262.68265855808	0.018623150982668
262.99104816738	0.017434579173146
263.29943777668	0.016211751891539
263.60782738599	0.014958025821940
263.91621699529	0.013676808379531
264.22460660459	0.012371548371405
264.53299621389	0.011045726710553
264.84138582319	0.0097028473681923
265.14977543250	0.0083464284613196
265.45816504180	0.0069799934326843
265.76655465110	0.0056070625326048
266.07494426040	0.0042311446101631
266.38333386970	0.0028557289261206
266.69172347900	0.0014842770623599
267.00011308831	0.00012021472739346
267.30850269761	-0.0012330764512062
267.61689230691	-0.0025722671160537
267.92528191621	-0.0038940886886004
268.23367152551	-0.0051953416862633
268.54206113482	-0.0064729037764185
268.85045074412	-0.0077237375972698
269.15884035342	-0.0089448979931695
269.46722996272	-0.010133538540057
269.77561957202	-0.011286917289819
270.08400918132	-0.012402401920918
270.39239879063	-0.013477474393181
270.70078839993	-0.014509734978897
271.00917800923	-0.015496905942881
271.31756761853	-0.016436835325739
271.62595722783	-0.017327500835727
271.93434683714	-0.018167013827847
272.24273644644	-0.018953623354438
272.55112605574	-0.019685720239907
272.85951566504	-0.020361841093111
273.16790527434	-0.020980671799054
273.47629488364	-0.021541050239279
273.78468449295	-0.022041968243377
274.09307410225	-0.022482572652333
274.40146371155	-0.022862165460211
274.70985332085	-0.023180203250480
275.01824293015	-0.023436296267408
275.32663253945	-0.023630207360465
275.63502214876	-0.023761850850279
275.94341175806	-0.023831291579532
276.25180136736	-0.023838744275444
276.56019097666	-0.023784572804850
276.86858058596	-0.023669289316903
277.17697019527	-0.023493553112305
277.48535980457	-0.023258168960369
277.79374941387	-0.022964084648305
278.10213902317	-0.022612387669764
278.41052863247	-0.022204301521895
278.71891824177	-0.021741181584307
279.02730785108	-0.021224510582787
279.33569746038	-0.020655893938353
279.64408706968	-0.020037055217111
279.95247667898	-0.019369831721273
280.26086628828	-0.018656169965510
280.56925589759	-0.017898121052822
280.87764550689	-0.017097835785706
281.18603511619	-0.016257559312506
281.49442472549	-0.015379625476974
281.80281433479	-0.014466450909431
282.11120394409	-0.013520528749608
282.41959355340	-0.012544422178823
282.72798316270	-0.011540757793862
283.03637277200	-0.010512219002339
283.34476238130	-0.0094615394852592
283.65315199060	-0.0083914963234036
283.96154159991	-0.0073049030135437
284.26993120921	-0.0062046024063651
284.57832081851	-0.0050934595957005
284.88671042781	-0.0039743549050832
285.19510003711	-0.0028501768584641
285.50348964641	-0.0017238151781581
285.81187925572	-0.00059815401399099
286.12026886502	0.00052393458976663
286.42865847432	0.0016395973315107
286.73704808362	0.0027460066386506
287.04543769292	0.0038403678716274
287.35382730223	0.0049199265674620
287.66221691153	0.0059819758395571
287.97060652083	0.0070238639538216
288.27899613013	0.0080430017475137
288.58738573943	0.0090368693118445
288.89577534873	0.010003021897796
289.20416495804	0.010939095317728
289.51255456734	0.011842810844712
289.82094417664	0.012711979577790
290.12933378594	0.013544506672261
290.43772339524	0.014338396063779
290.74611300455	0.015091755591741
291.05450261385	0.015802802496901
291.36289222315	0.016469869218906
291.67128183245	0.017091408942390
291.97967144175	0.017666000637143
292.28806105105	0.018192353020971
292.59645066036	0.018669307425637
292.90484026966	0.019095839594612
293.21322987896	0.019471060272868
293.52161948826	0.019794215408967
293.83000909756	0.020064686340192
294.13839870686	0.020281990301336
294.44678831617	0.020445781456588
294.75517792547	0.020555852364715
295.06356753477	0.020612135829915
295.37195714407	0.020614706425968
295.68034675337	0.020563781450560
295.98873636268	0.020459720937374
296.29712597198	0.020303026290748
296.60551558128	0.020094337844405
296.91390519058	0.019834431392789
297.22229479988	0.019524214171395
297.53068440918	0.019164720791091
297.83907401849	0.018757109285656
298.14746362779	0.018302657532553
298.45585323709	0.017802760020995
298.76424284639	0.017258924874089
299.07263245569	0.016672770804153
299.38102206500	0.016046023689729
299.68941167430	0.015380512518448
299.99780128360	0.014678164548767
300.30619089290	0.013940999684182
300.61458050220	0.013171124274900
300.92297011150	0.012370724649746
301.23135972081	0.011542060321966
301.53974933011	0.010687457129489
301.84813893941	0.0098093005841429
302.15652854871	0.0089100294263569
302.46491815801	0.0079921292289981
