#Parameters = {beta=0.6; bunch=3.6; conductivity=10000; l=20; l_pipe=40; nmesh=50; r=10; r_pipe=2; samples=2000; wakelength=400; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / cm"	"Z (beta=0.6) [Real Part]"
#-----------------------------------
-17.567723100909	0.00079328358729368
-17.537020536189	0.00081653397979166
-17.506317971469	0.00084045168327696
-17.475615406749	0.00086505537641608
-17.444912842029	0.00089036424353858
-17.414210277309	0.00091639798583285
-17.383507712589	0.00094317683594328
-17.352805147869	0.00097072156897285
-17.322102583149	0.00099905351823191
-17.291400018429	0.0010281945888472
-17.260697453709	0.0010581672722513
-17.229994888989	0.0010889946621715
-17.199292324269	0.0011207004669785
-17.168589759549	0.0011533090275407
-17.137887194829	0.0011868453315228
-17.107184630109	0.0012213350286816
-17.076482065389	0.0012568044493447
-17.045779500669	0.0012932806203898
-17.015076935949	0.0013307912826936
-16.984374371229	0.0013693649084197
-16.953671806509	0.0014090307182126
-16.922969241789	0.0014498187006519
-16.892266677069	0.0014917596314810
-16.861564112349	0.0015348850887949
-16.830861547629	0.0015792274779835
-16.800158982909	0.0016248200498378
-16.769456418189	0.0016716969195102
-16.738753853469	0.0017198930873818
-16.708051288749	0.0017694444599828
-16.677348724029	0.0018203878736295
-16.646646159309	0.0018727611153913
-16.615943594589	0.0019266029465410
-16.585241029869	0.0019819531252627
-16.554538465149	0.0020388524274853
-16.523835900429	0.0020973426748241
-16.493133335709	0.0021574667584924
-16.462430770989	0.0022192686599270
-16.431728206269	0.0022827934807451
-16.401025641549	0.0023480874669280
-16.370323076829	0.0024151980345205
-16.339620512109	0.0024841737983462
-16.308917947389	0.0025550645987077
-16.278215382669	0.0026279215301907
-16.247512817949	0.0027027969649494
-16.216810253229	0.0027797445890061
-16.186107688509	0.0028588194288667
-16.155405123789	0.0029400778808752
-16.124702559069	0.0030235777420170
-16.093999994349	0.0031093782412312
-16.063297429629	0.0031975400769700
-16.032594864909	0.0032881254413858
-16.001892300189	0.0033811980565828
-15.971189735469	0.0034768232068799
-15.940487170749	0.0035750677736100
-15.909784606029	0.0036760002775803
-15.879082041309	0.0037796908971740
-15.848379476589	0.0038862115213152
-15.817676911869	0.0039956357765332
-15.786974347149	0.0041080390601795
-15.756271782429	0.0042234985943385
-15.725569217709	0.0043420934512474
-15.694866652989	0.0044639045999642
-15.664164088269	0.0045890149381032
-15.633461523549	0.0047175093399239
-15.602758958829	0.0048494746910194
-15.572056394109	0.0049849999294214
-15.541353829389	0.0051241760985287
-15.510651264669	0.0052670963794293
-15.479948699949	0.0054138561338400
-15.449246135229	0.0055645529626034
-15.418543570509	0.0057192867342880
-15.387841005789	0.0058781596348474
-15.357138441069	0.0060412762136061
-15.326435876349	0.0062087434409113
-15.295733311629	0.0063806707490124
-15.265030746909	0.0065571700793165
-15.234328182189	0.0067383559302147
-15.203625617469	0.0069243453955211
-15.172923052749	0.0071152582411112
-15.142220488029	0.0073112169380322
-15.111517923309	0.0075123467205035
-15.080815358589	0.0077187756392209
-15.050112793869	0.0079306346100399
-15.019410229149	0.0081480574641668
-14.988707664429	0.0083711810142586
-14.958005099709	0.0086001450854334
-14.927302534989	0.0088350926045167
-14.896599970269	0.0090761696335175
-14.865897405549	0.0093235254409309
-14.835194840829	0.0095773125593939
-14.804492276109	0.0098376868185452
-14.773789711389	0.010104807434012
-14.743087146669	0.010378837046952
-14.712384581949	0.010659941799453
-14.681682017229	0.010948291381407
-14.650979452509	0.011244059099057
-14.620276887789	0.011547421956644
-14.589574323069	0.011858560669084
-14.558871758349	0.012177659752811
-14.528169193629	0.012504907631179
-14.497466628909	0.012840496626492
-14.466764064189	0.013184623067885
-14.436061499469	0.013537487348558
-14.405358934749	0.013899293974495
-14.374656370029	0.014270251669918
-14.343953805309	0.014650573398513
-14.313251240589	0.015040476479461
-14.282548675869	0.015440182606627
-14.251846111149	0.015849917952718
-14.221143546429	0.016269913209801
-14.190440981709	0.016700403660303
-14.159738416989	0.017141629275138
-14.129035852269	0.017593834772908
-14.098333287549	0.018057269695026
-14.067630722829	0.018532188445856
-14.036928158109	0.019018850373735
-14.006225593389	0.019517519875406
-13.975523028669	0.020028466437313
-13.944820463949	0.020551964693965
-13.914117899229	0.021088294530230
-13.883415334509	0.021637741157327
-13.852712769789	0.022200595170312
-13.822010205069	0.022777152564713
-13.791307640349	0.023367714911246
-13.760605075629	0.023972589344862
-13.729902510909	0.024592088681763
-13.699199946189	0.025226531468721
-13.668497381469	0.025876242067656
-13.637794816749	0.026541550710873
-13.607092252029	0.027222793615565
-13.576389687309	0.027920313017292
-13.545687122589	0.028634457252411
-13.514984557869	0.029365580841799
-13.484281993149	0.030114044567192
-13.453579428429	0.030880215467875
-13.422876863709	0.031664466994128
-13.392174298990	0.032467179050426
-13.361471734270	0.033288738069034
-13.330769169550	0.034129537023244
-13.300066604830	0.034989975561996
-13.269364040110	0.035870460060344
-13.238661475390	0.036771403658534
-13.207958910670	0.037693226328859
-13.177256345950	0.038636354997953
-13.146553781230	0.039601223545960
-13.115851216510	0.040588272890318
-13.085148651790	0.041597951039189
-13.054446087070	0.042630713191663
-13.023743522350	0.043687021805703
-12.993040957630	0.044767346622513
-12.962338392910	0.045872164717330
-12.931635828190	0.047001960532056
-12.900933263470	0.048157225977325
-12.870230698750	0.049338460439913
-12.839528134030	0.050546170850702
-12.808825569310	0.051780871750562
-12.778123004590	0.053043085337568
-12.747420439870	0.054333341555496
-12.716717875150	0.055652177963843
-12.686015310430	0.057000139937525
-12.655312745710	0.058377780717545
-12.624610180990	0.059785661388927
-12.593907616270	0.061224350934127
-12.563205051550	0.062694426310487
-12.532502486830	0.064196472437393
-12.501799922110	0.065731082236520
-12.471097357390	0.067298856587521
-12.440394792670	0.068900404469772
-12.409692227950	0.070536342860916
-12.378989663230	0.072207296934965
-12.348287098510	0.073913899878446
-12.317584533790	0.075656793062058
-12.286881969070	0.077436625830575
-12.256179404350	0.079254055716150
-12.225476839630	0.081109748451864
-12.194774274910	0.083004377817288
-12.164071710190	0.084938625764929
-12.133369145470	0.086913182331529
-12.102666580750	0.088928745758454
-12.071964016030	0.090986022378415
-12.041261451310	0.093085726574315
-12.010558886590	0.095228580849420
-11.979856321870	0.097415315602980
-11.949153757150	0.099646669409666
-11.918451192430	0.10192338878188
-11.887748627710	0.10424622810559
-11.857046062990	0.10661594963251
-11.826343498270	0.10903332342403
-11.795640933550	0.11149912756449
-11.764938368830	0.11401414772227
-11.734235804110	0.11657917716682
-11.703533239390	0.11919501692633
-11.672830674670	0.12186247546502
-11.642128109950	0.12458236882953
-11.611425545230	0.12735552042841
-11.580722980510	0.13018276085389
-11.550020415790	0.13306492812986
-11.519317851070	0.13600286727014
-11.488615286350	0.13899743034075
-11.457912721630	0.14204947639139
-11.427210156910	0.14515987099307
-11.396507592190	0.14832948663730
-11.365805027470	0.15155920235044
-11.335102462750	0.15484990332952
-11.304399898030	0.15820248122584
-11.273697333310	0.16161783372811
-11.242994768590	0.16509686443961
-11.212292203870	0.16864048292947
-11.181589639150	0.17224960424666
-11.150887074430	0.17592514942166
-11.120184509710	0.17966804426328
-11.089481944990	0.18347921993427
-11.058779380270	0.18735961242133
-11.028076815550	0.19131016241420
-10.997374250830	0.19533181524645
-10.966671686110	0.19942552058842
-10.935969121390	0.20359223218138
-10.905266556670	0.20783290786139
-10.874563991950	0.21214850871753
-10.843861427230	0.21653999947957
-10.813158862510	0.22100834769443
-10.782456297790	0.22555452404471
-10.751753733070	0.23017950201908
-10.721051168350	0.23488425736386
-10.690348603630	0.23966976776794
-10.659646038910	0.24453701272026
-10.628943474190	0.24948697327669
-10.598240909470	0.25452063166267
-10.567538344750	0.25963897066914
-10.536835780030	0.26484297398229
-10.506133215310	0.27013362536804
-10.475430650590	0.27551190888434
-10.444728085870	0.28097880782444
-10.414025521150	0.28653530440995
-10.383322956430	0.29218237963414
-10.352620391710	0.29792101319364
-10.321917826990	0.30375218261931
-10.291215262270	0.30967686343830
-10.260512697550	0.31569602851605
-10.229810132830	0.32181064754462
-10.199107568110	0.32802168688517
-10.168405003390	0.33433010919931
-10.137702438670	0.34073687175592
-10.106999873950	0.34724292758261
-10.076297309230	0.35384922446986
-10.045594744510	0.36055670424997
-10.014892179790	0.36736630269668
-9.9841896150702	0.37427894986574
-9.9534870503502	0.38129556792075
-9.9227844856302	0.38841707135085
-9.8920819209102	0.39564436631641
-9.8613793561902	0.40297835029876
-9.8306767914702	0.41041991165199
-9.7999742267502	0.41796992997779
-9.7692716620302	0.42562927420398
-9.7385690973102	0.43339880267059
-9.7078665325902	0.44127936260239
-9.6771639678702	0.44927178996532
-9.6464614031502	0.45737690707481
-9.6157588384303	0.46559552334096
-9.5850562737103	0.47392843572245
-9.5543537089903	0.48237642701996
-9.5236511442703	0.49094026539010
-9.4929485795503	0.49962070390455
-9.4622460148303	0.50841847966060
-9.4315434501103	0.51733431250433
-9.4008408853903	0.52636890578988
-9.3701383206703	0.53552294498968
-9.3394357559503	0.54479709724253
-9.3087331912303	0.55419201085566
-9.2780306265103	0.56370831529933
-9.2473280617903	0.57334661973440
-9.2166254970703	0.58310751172791
-9.1859229323503	0.59299155799575
-9.1552203676303	0.60299930247593
-9.1245178029103	0.61313126654817
-9.0938152381904	0.62338794810305
-9.0631126734704	0.63376982112280
-9.0324101087504	0.64427733460255
-9.0017075440304	0.65491091292606
-8.9710049793104	0.66567095300265
-8.9403024145904	0.67655782516969
-8.9095998498704	0.68757187152658
-8.8788972851504	0.69871340571864
-8.8481947204304	0.70998271312899
-8.8174921557104	0.72138005001414
-8.7867895909904	0.73290564232237
-8.7560870262704	0.74455968476979
-8.7253844615504	0.75634233965135
-8.6946818968304	0.76825373769406
-8.6639793321104	0.78029397589714
-8.6332767673904	0.79246311733612
-8.6025742026704	0.80476119092378
-8.5718716379505	0.81718819020254
-8.5411690732305	0.82974407218701
-8.5104665085105	0.84242875794562
-8.4797639437905	0.85524212982001
-8.4490613790705	0.86818403269392
-8.4183588143505	0.88125427258826
-8.3876562496305	0.89445261665672
-8.3569536849105	0.90777879095583
-8.3262511201905	0.92123247980308
-8.2955485554705	0.93481332785826
-8.2648459907505	0.94852093836028
-8.2341434260305	0.96235487020847
-8.2034408613105	0.97631463947426
-8.1727382965905	0.99039971834531
-8.1420357318705	1.0046095345607
-8.1113331671505	1.0189434684711
-8.0806306024306	1.0334008541501
-8.0499280377106	1.0479809785995
-8.0192254729906	1.0626830837251
-7.9885229082706	1.0775063616532
-7.9578203435506	1.0924499563213
-7.9271177788306	1.1075129603456
-7.8964152141106	1.1226944164293
-7.8657126493906	1.1379933182196
-7.8350100846706	1.1534086085122
-7.8043075199506	1.1689391783628
-7.7736049552306	1.1845838680871
-7.7429023905106	1.2003414639303
-7.7121998257906	1.2162107003450
-7.6814972610706	1.2321902552461
-7.6507946963506	1.2482787565093
-7.6200921316306	1.2644747735784
-7.5893895669106	1.2807768219603
-7.5586870021907	1.2971833619763
-7.5279844374707	1.3136927971890
-7.4972818727507	1.3303034745742
-7.4665793080307	1.3470136817831
-7.4358767433107	1.3638216502980
-7.4051741785907	1.3807255537531
-7.3744716138707	1.3977235083065
-7.3437690491507	1.4148135716649
-7.3130664844307	1.4319937416575
-7.2823639197107	1.4492619560609
-7.2516613549907	1.4666160975221
-7.2209587902707	1.4840539898006
-7.1902562255507	1.5015733955852
-7.1595536608307	1.5191720143647
-7.1288510961107	1.5368474895559
-7.0981485313907	1.5545974022621
-7.0674459666708	1.5724192705282
-7.0367434019508	1.5903105552991
-7.0060408372308	1.6082686565285
-6.9753382725108	1.6262909105347
-6.9446357077908	1.6443745945349
-6.9139331430708	1.6625169244550
-6.8832305783508	1.6807150538187
-6.8525280136308	1.6989660715441
-6.8218254489108	1.7172670121524
-6.7911228841908	1.7356148488263
-6.7604203194708	1.7540064906809
-6.7297177547508	1.7724387914460
-6.6990151900308	1.7909085395023
-6.6683126253108	1.8094124610863
-6.6376100605908	1.8279472260594
-6.6069074958708	1.8465094451053
-6.5762049311509	1.8650956695487
-6.5455023664309	1.8837023874681
-6.5147998017109	1.9023260297748
-6.4840972369909	1.9209629711379
-6.4533946722709	1.9396095231232
-6.4226921075509	1.9582619414708
-6.3919895428309	1.9769164238436
-6.3612869781109	1.9955691144543
-6.3305844133909	2.0142161013677
-6.2998818486709	2.0328534148733
-6.2691792839509	2.0514770293802
-6.2384767192309	2.0700828617499
-6.2077741545109	2.0886667767334
-6.1770715897909	2.1072245861893
-6.1463690250709	2.1257520472212
-6.1156664603509	2.1442448659851
-6.0849638956310	2.1626986980095
-6.0542613309110	2.1811091516760
-6.0235587661910	2.1994717805757
-5.9928562014710	2.2177820898020
-5.9621536367510	2.2360355392328
-5.9314510720310	2.2542275404684
-5.9007485073110	2.2723534589782
-5.8700459425910	2.2904086209691
-5.8393433778710	2.3083883039441
-5.8086408131510	2.3262877396109
-5.7779382484310	2.3441021249806
-5.7472356837110	2.3618266102263
-5.7165331189910	2.3794563038048
-5.6858305542710	2.3969862789071
-5.6551279895510	2.4144115702901
-5.6244254248310	2.4317271802085
-5.5937228601111	2.4489280739532
-5.5630202953911	2.4660091871312
-5.5323177306711	2.4829654176129
-5.5016151659511	2.4997916316070
-5.4709126012311	2.5164826764261
-5.4402100365111	2.5330333612241
-5.4095074717911	2.5494384743890
-5.3788049070711	2.5656927803077
-5.3481023423511	2.5817910111063
-5.3173997776311	2.5977278857209
-5.2866972129111	2.6134981047075
-5.2559946481911	2.6290963460469
-5.2252920834711	2.6445172705736
-5.1945895187511	2.6597555200250
-5.1638869540311	2.6748057247830
-5.1331843893111	2.6896625095591
-5.1024818245911	2.7043204825596
-5.0717792598712	2.7187742514122
-5.0410766951512	2.7330184057750
-5.0103741304312	2.7470475486132
-4.9796715657112	2.7608562685000
-4.9489690009912	2.7744391535836
-4.9182664362712	2.7877907859089
-4.8875638715512	2.8009057573405
-4.8568613068312	2.8137786677633
-4.8261587421112	2.8264041235440
-4.7954561773912	2.8387767339098
-4.7647536126712	2.8508911226615
-4.7340510479512	2.8627419208610
-4.7033484832312	2.8743237807472
-4.6726459185112	2.8856313610929
-4.6419433537912	2.8966593476254
-4.6112407890712	2.9074024491035
-4.5805382243513	2.9178553943683
-4.5498356596313	2.9280129371937
-4.5191330949113	2.9378698601672
-4.4884305301913	2.9474209733920
-4.4577279654713	2.9566611207003
-4.4270254007513	2.9655851761232
-4.3963228360313	2.9741880565645
-4.3656202713113	2.9824647053215
-4.3349177065913	2.9904101229256
-4.3042151418713	2.9980193388367
-4.2735125771513	3.0052874267638
-4.2428100124313	3.0122095109274
-4.2121074477113	3.0187807675615
-4.1814048829913	3.0249964170540
-4.1507023182713	3.0308517300522
-4.1199997535513	3.0363420430439
-4.0892971888313	3.0414627511250
-4.0585946241114	3.0462092883185
-4.0278920593914	3.0505771629352
-3.9971894946714	3.0545619502037
-3.9664869299514	3.0581592939989
-3.9357843652314	3.0613649018158
-3.9050818005114	3.0641745490218
-3.8743792357914	3.0665840834967
-3.8436766710714	3.0685894452855
-3.8129741063514	3.0701866425053
-3.7822715416314	3.0713717433714
-3.7515689769114	3.0721409024155
-3.7208664121914	3.0724903660717
-3.6901638474714	3.0724164722757
-3.6594612827514	3.0719156345902
-3.6287587180314	3.0709843472812
-3.5980561533114	3.0696191999096
-3.5673535885914	3.0678168895007
-3.5366510238715	3.0655742027246
-3.5059484591515	3.0628880136982
-3.4752458944315	3.0597552965363
-3.4445433297115	3.0561731441761
-3.4138407649915	3.0521387497035
-3.3831382002715	3.0476493993295
-3.3524356355515	3.0427024875369
-3.3217330708315	3.0372955173553
-3.2910305061115	3.0314260986920
-3.2603279413915	3.0250919603491
-3.2296253766715	3.0182909379684
-3.1989228119515	3.0110209680146
-3.1682202472315	3.0032801115115
-3.1375176825115	2.9950665437149
-3.1068151177915	2.9863785598328
-3.0761125530715	2.9772145792830
-3.0454099883516	2.9675731435329
-3.0147074236316	2.9574529264899
-2.9840048589116	2.9468527210996
-2.9533022941916	2.9357714583900
-2.9225997294716	2.9242081815320
-2.8918971647516	2.9121620576756
-2.8611946000316	2.8996323862428
-2.8304920353116	2.8866186042416
-2.7997894705916	2.8731202780832
-2.7690869058716	2.8591371086102
-2.7383843411516	2.8446689231143
-2.7076817764316	2.8297156896575
-2.6769792117116	2.8142775088181
-2.6462766469916	2.7983546065759
-2.6155740822716	2.7819473499100
-2.5848715175516	2.7650562501904
-2.5541689528316	2.7476819739029
-2.5234663881117	2.7298253195103
-2.4927638233917	2.7114872256010
-2.4620612586717	2.6926687639168
-2.4313586939517	2.6733711397044
